eval/burnt trees,eval/std_of_mean_reward,eval/mean_ep_length,eval/mean_reward,eval/mean_burnt trees,ID,group,name,algo,team size,eval team size,seed,eval_seed,job_type,partial_obs,batch_size,train/mean_reward,train/std_of_mean_reward,train/burnt trees,train/mean_ep_length,_total_timesteps
0.6033057851239669,0.0,25.0,-1.0044938016528924,0.6033057851239669,3rdprxhp,10_13_obs_13_87982173e1,iql_ns,iql_ns,10,10,3456,2004.0,test,False,32.0,,,,,
0.7107438016528925,0.0,25.0,-1.6185433884297522,0.7107438016528925,vpw8pkik,10_13_obs_13_c75ea85025,iql_ns,iql_ns,10,10,3456,3456.0,test,False,32.0,,,,,
0.859504132231405,0.0,25.0,-2.5654700413223144,0.859504132231405,nt93cm4c,10_13_obs_6_2efb409e29,vdn_ns,vdn_ns,10,10,3456,8007.0,test,True,32.0,,,,,
0.628099173553719,0.0,25.0,-1.418646694214876,0.628099173553719,5evrxgac,10_13_obs_6_da5b7de317,vdn_ns,vdn_ns,10,10,3456,2004.0,test,True,32.0,,,,,
0.8760330578512396,0.0,25.0,-2.8740702479338847,0.8760330578512396,5w6qpbgc,10_13_obs_6_b30a5cfe7e,vdn_ns,vdn_ns,10,10,3456,3456.0,test,True,32.0,,,,,
0.859504132231405,0.0,25.0,-2.5654700413223144,0.859504132231405,u0pj7uwe,10_13_obs_10_4a4e096545,vdn_ns,vdn_ns,10,10,3456,8007.0,test,True,32.0,,,,,
0.628099173553719,0.0,25.0,-1.418646694214876,0.628099173553719,0wpm9zhy,10_13_obs_10_200e879ef6,vdn_ns,vdn_ns,10,10,3456,2004.0,test,True,32.0,,,,,
0.8760330578512396,0.0,25.0,-2.8740702479338847,0.8760330578512396,e4kn574f,10_13_obs_10_2a8df96776,vdn_ns,vdn_ns,10,10,3456,3456.0,test,True,32.0,,,,,
0.859504132231405,0.0,25.0,-2.5654700413223144,0.859504132231405,yv9vgcel,10_13_obs_13_b2e21922ae,vdn_ns,vdn_ns,10,10,3456,8007.0,test,False,32.0,,,,,
0.628099173553719,0.0,25.0,-1.418646694214876,0.628099173553719,m7ncma7s,10_13_obs_13_5bd3c2e2e0,vdn_ns,vdn_ns,10,10,3456,2004.0,test,False,32.0,,,,,
0.8760330578512396,0.0,25.0,-2.8740702479338847,0.8760330578512396,yss4bi7j,10_13_obs_13_eac0b5751c,vdn_ns,vdn_ns,10,10,3456,3456.0,test,False,32.0,,,,,
0.628099173553719,0.0,25.0,-1.418646694214876,0.628099173553719,f0dbhtor,10_13_obs_10_200e879ef6,vdn_ns,vdn_ns,10,10,3456,2004.0,test,True,32.0,,,,,
0.8760330578512396,0.0,25.0,-2.8740702479338847,0.8760330578512396,uwna0ke1,10_13_obs_10_2a8df96776,vdn_ns,vdn_ns,10,10,3456,3456.0,test,True,32.0,,,,,
0.859504132231405,0.0,25.0,-2.5654700413223144,0.859504132231405,k7c99inp,10_13_obs_13_b2e21922ae,vdn_ns,vdn_ns,10,10,3456,8007.0,test,False,32.0,,,,,
0.628099173553719,0.0,25.0,-1.418646694214876,0.628099173553719,ny40raw1,10_13_obs_13_5bd3c2e2e0,vdn_ns,vdn_ns,10,10,3456,2004.0,test,False,32.0,,,,,
0.8760330578512396,0.0,25.0,-2.8740702479338847,0.8760330578512396,cx9rcgyx,10_13_obs_13_eac0b5751c,vdn_ns,vdn_ns,10,10,3456,3456.0,test,False,32.0,,,,,
0.859504132231405,0.0,25.0,-2.5654700413223144,0.859504132231405,iu13pcms,10_13_obs_13_b2e21922ae,vdn_ns,vdn_ns,10,10,3456,8007.0,test,False,32.0,,,,,
0.628099173553719,0.0,25.0,-1.418646694214876,0.628099173553719,7bq3xtvu,10_13_obs_13_5bd3c2e2e0,vdn_ns,vdn_ns,10,10,3456,2004.0,test,False,32.0,,,,,
0.8760330578512396,0.0,25.0,-2.8740702479338847,0.8760330578512396,5t72pyvn,10_13_obs_13_eac0b5751c,vdn_ns,vdn_ns,10,10,3456,3456.0,test,False,32.0,,,,,
0.859504132231405,0.0,25.0,-2.5654700413223144,0.859504132231405,j05upup6,10_13_obs_13_b2e21922ae,vdn_ns,vdn_ns,10,10,3456,8007.0,test,False,32.0,,,,,
0.628099173553719,0.0,25.0,-1.418646694214876,0.628099173553719,z0tyi9ym,10_13_obs_13_5bd3c2e2e0,vdn_ns,vdn_ns,10,10,3456,2004.0,test,False,32.0,,,,,
0.8760330578512396,0.0,25.0,-2.8740702479338847,0.8760330578512396,1hf52suu,10_13_obs_13_eac0b5751c,vdn_ns,vdn_ns,10,10,3456,3456.0,test,False,32.0,,,,,
0.859504132231405,0.0,25.0,-2.5654700413223144,0.859504132231405,5nzks4u7,10_13_obs_6_2efb409e29,vdn_ns,vdn_ns,10,10,3456,8007.0,test,True,32.0,,,,,
0.628099173553719,0.0,25.0,-1.418646694214876,0.628099173553719,fa57z2vc,10_13_obs_6_da5b7de317,vdn_ns,vdn_ns,10,10,3456,2004.0,test,True,32.0,,,,,
0.8760330578512396,0.0,25.0,-2.8740702479338847,0.8760330578512396,99tg2zdt,10_13_obs_6_b30a5cfe7e,vdn_ns,vdn_ns,10,10,3456,3456.0,test,True,32.0,,,,,
0.8760330578512396,0.0,25.0,-2.8740702479338847,0.8760330578512396,up2mp78h,10_13_obs_10_35f94e679f,vdn_ns,vdn_ns,10,10,3456,3456.0,train,True,32.0,-1.8497477446608297,0.8898167101630972,291.83471074380196,24.76732673267327,
0.6033057851239669,0.0,25.0,-1.0044938016528924,0.6033057851239669,gul8ctn6,10_13_obs_6_49f5baa219,iql_ns,iql_ns,10,10,3456,2004.0,test,True,32.0,,,,,
0.7107438016528925,0.0,25.0,-1.6185433884297522,0.7107438016528925,dppim84c,10_13_obs_6_8bf7bafa9e,iql_ns,iql_ns,10,10,3456,3456.0,test,True,32.0,,,,,
0.8512396694214877,0.0,25.0,-2.302479338842975,0.8512396694214877,rn75rymp,10_13_obs_13_75d73759f6,iql_ns,iql_ns,10,10,3456,8007.0,test,False,32.0,,,,,
0.6033057851239669,0.0,25.0,-1.0044938016528924,0.6033057851239669,e8g4jdlv,10_13_obs_13_87982173e1,iql_ns,iql_ns,10,10,3456,2004.0,test,False,32.0,,,,,
0.7107438016528925,0.0,25.0,-1.6185433884297522,0.7107438016528925,84679x0e,10_13_obs_13_c75ea85025,iql_ns,iql_ns,10,10,3456,3456.0,test,False,32.0,,,,,
0.8512396694214877,0.0,25.0,-2.302479338842975,0.8512396694214877,wgivt4rc,10_13_obs_13_75d73759f6,iql_ns,iql_ns,10,10,3456,8007.0,test,False,32.0,,,,,
0.6033057851239669,0.0,25.0,-1.0044938016528924,0.6033057851239669,jfr54sge,10_13_obs_13_87982173e1,iql_ns,iql_ns,10,10,3456,2004.0,test,False,32.0,,,,,
0.7107438016528925,0.0,25.0,-1.6185433884297522,0.7107438016528925,9sqiwh67,10_13_obs_13_c75ea85025,iql_ns,iql_ns,10,10,3456,3456.0,test,False,32.0,,,,,
0.7107438016528925,0.0,25.0,-1.6185433884297522,0.7107438016528925,ru9tdwzi,10_13_obs_13_c75ea85025,iql_ns,iql_ns,10,10,3456,3456.0,test,False,32.0,,,,,
0.7107438016528925,0.0,25.0,-1.6185433884297522,0.7107438016528925,ivbmdu5g,10_13_obs_13_c75ea85025,iql_ns,iql_ns,10,10,3456,3456.0,test,False,32.0,,,,,
0.8512396694214877,0.0,25.0,-2.302479338842975,0.8512396694214877,xcsyzokf,10_13_obs_10_4d52f90378,iql_ns,iql_ns,10,10,3456,8007.0,test,True,32.0,,,,,
0.6033057851239669,0.0,25.0,-1.0044938016528924,0.6033057851239669,xpeo7p8x,10_13_obs_10_bcf022cf4a,iql_ns,iql_ns,10,10,3456,2004.0,test,True,32.0,,,,,
0.7107438016528925,0.0,25.0,-1.6185433884297522,0.7107438016528925,mleopbla,10_13_obs_10_426d5f7959,iql_ns,iql_ns,10,10,3456,3456.0,test,True,32.0,,,,,
0.8512396694214877,0.0,25.0,-2.302479338842975,0.8512396694214877,yxkz76cx,10_13_obs_6_17a7c580fd,iql_ns,iql_ns,10,10,3456,8007.0,test,True,32.0,,,,,
0.6033057851239669,0.0,25.0,-1.0044938016528924,0.6033057851239669,2u6ds4gi,10_13_obs_6_49f5baa219,iql_ns,iql_ns,10,10,3456,2004.0,test,True,32.0,,,,,
0.7107438016528925,0.0,25.0,-1.6185433884297522,0.7107438016528925,rqqqqwed,10_13_obs_6_8bf7bafa9e,iql_ns,iql_ns,10,10,3456,3456.0,test,True,32.0,,,,,
0.6942148760330579,0.0,25.0,-2.010640495867769,0.6942148760330579,0elepxyb,10_13_obs_6_883c7b78dc,vdn,vdn,10,10,8001,3456.0,test,True,32.0,-2.4861217952020773,0.6570466972834367,312.72727272727303,24.99002493765586,
0.371900826446281,0.0,25.0,0.1718750000000001,0.371900826446281,zr7hy6b6,10_13_obs_10_6054cb6646,iql_ns,iql_ns,10,10,8001,3456.0,train,True,32.0,-0.8356194219878734,0.9960550544524577,244.32231404958674,24.23728813559322,
0.6033057851239669,0.0,25.0,-1.6617252066115702,0.6033057851239669,bk1hp1b0,10_13_obs_10_6054cb6646,iql_ns,iql_ns,10,10,8001,3456.0,train,True,32.0,-1.8512336751351903,0.9317938961339389,291.2231404958677,24.706172839506173,
0.7107438016528925,0.0,25.0,-1.1928202479338843,0.7107438016528925,svcjbueh,10_13_obs_13_6ebaf08795,iql_ns,iql_ns,10,10,8001,3456.0,train,False,32.0,,,,,
0.5785123966942148,0.0,25.0,-0.8095816115702479,0.5785123966942148,7x85ewzd,10_13_obs_6_227c383193,vdn,vdn,10,10,8001,3456.0,test,True,32.0,-0.46718920552003745,0.9377085380727117,236.11570247933892,23.61320754716981,
0.71900826446281,0.0,25.0,-1.5947314049586776,0.71900826446281,a5gt8nch,10_13_obs_13_bf0b80dec4,iql,iql,10,10,8001,3456.0,train,False,32.0,-0.8615757112205974,1.0261315846551655,242.43801652892557,24.05048076923077,
0.71900826446281,0.0,25.0,-1.947055785123967,0.71900826446281,g82c66u5,10_13_obs_13_a36fdd3a5a,vdn_ns,vdn_ns,10,10,8001,3456.0,train,False,32.0,-1.704738140090747,1.011961002382621,279.504132231405,24.563725490196077,
0.3305785123966942,0.0,25.0,0.4165547520661157,0.3305785123966942,adrt7bou,10_13_obs_6_15669c33d2,vdn,vdn,10,10,8001,3456.0,test,True,32.0,0.30473250717521355,0.9186449728333534,217.1983471074381,20.92050209205021,
0.5537190082644629,0.0,25.0,-1.262732438016529,0.5537190082644629,p60bfh19,10_13_obs_6_d19b7acbd7,vdn_ns,vdn_ns,10,10,8001,-1.0,train,True,32.0,-1.9196444769199756,0.9038721865912328,29.30578512396694,24.4390243902439,
0.48760330578512395,0.0,25.0,-1.296745867768595,0.48760330578512395,vt0y3ciz,10_13_obs_6_47ba3900e6,vdn_ns,vdn_ns,10,10,8001,-1.0,train,True,32.0,-0.9969008264462811,0.0,0.5041322314049587,25.0,
0.7272727272727273,0.0,25.0,-0.7962809917355372,0.7272727272727273,p7f4h09g,10_13_obs_6_8a4de03024,vdn,vdn,10,10,8001,-1.0,train,True,32.0,0.7090596043075382,0.7686250446870819,227.78512396694225,17.828877005347593,
0.47107438016528924,0.0,22.0,0.8253357438016529,0.47107438016528924,bcltq3h7,10_13_obs_6_393fbc1cc7,vdn,vdn,10,10,8001,-1.0,train,True,32.0,0.5253633897236015,0.8469506582086747,224.85950413223145,19.569471624266146,
0.5619834710743802,0.0,25.0,1.221926652892562,0.5619834710743802,5w3o3xwm,10_13_obs_6_393fbc1cc7,vdn,vdn,10,10,8001,-1.0,train,True,32.0,0.4918153643876784,0.8502131052298458,231.73553719008228,18.948863636363637,
0.9752066115702479,0.0,25.0,-3.4516012396694213,0.9752066115702479,l8wq9g2z,10_13_obs_13_b75a96d73d,qmix,qmix,10,10,3456,3456.0,test,False,32.0,,,,,
0.9752066115702479,0.0,25.0,-3.4516012396694213,0.9752066115702479,dall5vys,10_13_obs_10_ced4891237,qmix,qmix,10,10,3456,3456.0,test,True,32.0,,,,,
0.9752066115702479,0.0,25.0,-3.4516012396694213,0.9752066115702479,zsxif3ar,10_13_obs_6_1a0bd88e7e,qmix,qmix,10,10,3456,3456.0,test,True,32.0,,,,,
0.512396694214876,0.0,25.0,-1.700464876033058,0.8925619834710744,d1wou3fm,10_13_obs_10_8e518a370f,qmix,qmix,10,10,8001,3456.0,train,True,32.0,-1.2674129991038532,0.9660895656351599,,24.207729468599034,
0.39669421487603307,0.0,25.0,-0.0670196280991735,0.39669421487603307,mqo486g8,10_13_obs_6_6590c06485,iql,iql,10,10,3456,3456.0,test,True,32.0,,,,,
0.35537190082644626,0.0,10.0,0.9304752066115702,0.35537190082644626,0y250sqs,10_13_obs_6_c2bb5a1581,iql,iql,10,10,3456,8007.0,test,True,32.0,,,,,
